protocol,domain_name,address,having_ip_address,long_url,shortening_service,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,https_token,age_of_domain,dns_record,web_traffic,domain_registration_length,statistical_report,iframe,mouse_over,label
https,sicheres-bezahlen.bw-bank.de,cas/bw-secure#/,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
http,site9423773.92.webydo.com,,0,0,0,0,0,0,2,0,2,0,2,2,0,1,1,1
http,penparkplace.com,mail/Wp-images/load.php?0=cmZjYWxjb2JlbmRhc0BjdXJpdW1waGFybWEuY29t&amp;guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&amp;guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENc,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,broken-breeze-52ae.eosprivate101.workers.dev,[emailÂ protected],0,2,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,oudczfbniitcqdsrmaapdztwqo-dot-gl44393333333.rj.r.appspot.com,,0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
http,www.mo-menthealth.com,fargo/wip/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=42fcaa6cbccb0abe3fe5c31a4931528e42fcaa6cbccb0abe3fe5c31a4931528e&amp;session=42fcaa6cbccb0abe3fe5c31a4931528e42fcaa6cbccb0abe3fe5c31a4931528e,0,1,0,0,0,1,0,0,2,0,2,1,0,1,1,1
http,smkkesehatanjember.sch.id,journal/IK/of1/y18i0o72bunge4l9jmhks3qdxw6pz5varfctnmwexuy3kj8lbtari6fdsq1hp4voz59c72g0wg5mk09c4qrnfv7ped3z8uhs2ox1yla6itbj?data=a2xpYmJ5QGNvcm1hY2x0ZC5jby51aw==,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,cmciasi.ro,wp-img/,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,taxopus.com,wp-admin/app/we/transfer/login.php?email=',0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSfcAdUtx0ELSh0wfImgFoEDKEE1P3gr2wf_QNV_CTiZw8zTaA/viewform?vc=0&c=0&w=1&flr=0,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,blog.drmostafafouadivf.com,legislature.php?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+xpyecgtsvf+%28inoperativeadjacently%29,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=3be10e86569b6c66d30afdb676067fd9,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,amazon.co.jp.jpdone.cn,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1
https,bujikena.web.app,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,12hjeen9wd.preerbsaistkmrdzkkmjxmqsweerrygext.com,rd/c507zigHU1244882bblG22499HVl7387vCiZ181,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sumpandtankcleaners.in,orange/orange.php,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
http,dyn.co,7BZyWbo,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,uniswap.seal.finance,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,chronopostvalidation.blogspot.com,2021/02/blog-post_12.html,0,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1
https,vqwv.hovoyef278.workers.dev,,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1
http,pichiactivate711.ultimatefreehost.in,?i=2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
http,oyknrmzazildlsaxutqiatopgs-dot-gl44393333333.rj.r.appspot.com,''''''''''''''''/,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,ingaveiculos.creatorlink.net,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,clouddoc-authorize.firebaseapp.com,...xxx,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
https,webip.yolasite.com,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=134abf4853017cd3dd3f5c48425d7dd6,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,3e.ralmakesta.workers.dev,,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1
https,nic-home.com,1142/account/customer_center/customer-IDPP00C114/,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,monbudri.xyz,geo/dk/eur/register/5/index.php,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1
http,plasticaindia.com,.file/office365/office365/office365.htm,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1
https,bit.ly,3kUeRuz,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,anon-keep-admin-keep.rvsla.workers.dev,,0,0,0,0,0,1,2,0,0,0,2,0,0,1,1,1
http,familiar-a-hora.hostfree.pw,?i=1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1
https,logindhlaccess.dhlupdatelogin.workers.dev,,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1
https,discoord-apps.com,welcome,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
https,codepasta.app,paste/c4tl1sfout2tbkhn5810/raw,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
http,marrakeshresortandspa.com,validation/continueaccesstocloudfilestorage.pdf/,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,hncb.snfrmny.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,0333fa5.netsolhost.com,comcast/xfinity.php?d1193169ba22c33594765d16035661b1=&amp;email=a@a.c&amp;.rand=login.xfinity.com.aspx,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1
https,www.a.maufeug.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
https,me2.kr,qpwha,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,irs.home-claimtaxmanagement.com,?bae,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1
http,anz-recovery.com,84debaa26563747cc342633bd7e016eb/login/????????????????????????????????/login/?,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,arafathrumman.github.io,facebook-login-signup-page/,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,retiro-extracash.com,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,leboncoin-enligne.servehttp.com,index.php,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
https,www.bancainternet.lnterbank.web5bome.com,,0,0,0,0,0,0,1,0,2,0,1,2,0,1,1,1
http,pancakeswapnet.com,,0,0,1,0,0,0,0,0,2,0,1,2,1,1,1,1
https,panelweb-4cae2.web.app,webmail-2096/index.htm#?ia@b.com,0,2,0,1,0,1,0,0,0,0,1,1,0,1,1,1
http,comunity-isue-ideent-andromeda-33.web.id,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,reurl.cc,bnZbgM?ULK6pCOqVK,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,withkoji.com,@BT_SERVICE_ALERT.,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
https,b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,?user=abuse@gmail.com,0,2,0,1,0,1,2,0,0,0,1,0,0,1,1,1
http,bnddigital.com.br,ios/theios/login.html?email=,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1
https,clientarea.webzworld.com,downloads/osnal,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1
https,go.skimresources.com,?xcust=2c8967cc0ec911ec9332aea895ef3e670INT&amp;test=off&amp;id=355X561&amp;url=https,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
http,gems-consultants.com,"assets/d/content/636eb8e7fc8ae4a14e4b7dcc0882073e?user=replaced@4btechnology.com&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64%5C%5C%5C,pgh0bwwdqo8c3r5bguigjvzhkgeybtyxjnaw46ida7ig92zxjmbg93oiboawrkzw47ih0gpc9zdhlszt4nciagpglmcmft",0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,1
http,privacy-update-secu-recovry-page-protection-comunity-45.web.id,,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,directorydocs.com,business-25-josephine,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,login-onlinebanking-suntrust-olb.net,suntrust/ca912bebba2e40b4365ba1095c2026f3/confirm.php?cmd=login_submit&amp;id=75cd32e79119a8411e344d247b4ac98875cd32e79119a8411e344d247b4ac988&amp;session=75cd32e79119a8411e344d247b4ac98875cd32e79119a8411e344d247b4ac988,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=cd01efe09a3c34091edcbd69433f3bbc/,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,nab.b-pay.link,ib.nab.com.au/nabib/login.php,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
https,chiragrajoria.github.io,Netflix-clone,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,pikaresailing.com,zxc/Docuii/home/verification,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,tgpafasfsakkk.pages.dev,#[email protected],0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdZRUbBm3NrQDZjs6q7PhUTjgMN-dM8zquPhjg9Ge31Q7BdHg/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,publish-p43452-e180057.adobeaemcloud.com,,0,0,0,0,0,1,0,0,2,0,1,2,0,1,1,1
https,fb-pages.proteksion-help.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
http,www.serviciosbndigitales.com,,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1
http,services.runescape.com-ro.ru,,0,0,0,0,0,1,2,0,1,1,1,1,1,1,1,1
http,discord-steam.tk,css,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
https,cutt.ly,jTTpWNp,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,fdjad.rgascuw.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,bhavin0077.github.io,Netflix/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,telegram-veb.ru,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,nic-home.com,1142/account/customer_center/customer-IDPP00C114/myaccount/signin/?country.x=US&locale.x=en_US,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,www.uniswapfinancing.info,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,sites.google.com,view/home-pages-recovery/details,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,amosleh.com,jrxst/login.php?l=_jehfuq_vjoxk0qwhtogydw1774256418&amp;fid.13inboxlight.aspxn.1774256418;&amp;fid.125289964252813inboxlight99642;_product-userid&amp;userid;=,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,monomobileservice.yolasite.com,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
https,still-water-f10f.khun-shaedlive.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,steven-coldwellbth9965.web.app,sparkasse-bochum-online-banking-login.html,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,mail-ovhcloud.web.app,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,rkanet.com,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
https,go.skimresources.com,?xcust=2c8967cc0ec911ec9332aea895ef3e670INT&amp;test=off&amp;id=355X561&amp;url=https,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
https,bit.ly,3reOvVV,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,videobigo.com,sq/,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sites.google.com,site/e9d24c72/23524457,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,voabcp.com,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,www.bthak.com,app/Http/truelogin/,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,pediaboard.in,wellsfargo/auth.html?True=1&amp;zone=1&amp;SESSIONID=3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d2b207e2157454c4c53464152474f20437573746f6d65722032217e202b3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d7e534841444f57204841434b7e3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d7e506572736f6e616c20696e666f7e3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a0d0a0d0a5573657220202020202020202020202020202020203d200d0a5061737320202020202020202020202020202020203d200d0a0d0a0d0a3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d7e486561646572737e3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a49503a203138382e3136362e39382e3234390d0a486f73746e616d653a203138382e3136362e39382e3234390d0a557365726167656e743a204d6f7a696c6c612f352e3020284d6163696e746f73683b20496e74656c204d6163204f5320582031305f31345f3429204170706c655765624b69742f3630352e312e313520284b48544d4c2c206c696b65204765636b6f290d0a446174653a2030382f31322f32303231207c2030393a30393a32380d0a3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d2b207e2157454c4c53464152474f20437573746f6d6572203220437573746f6d6572217e202b3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d0d0a3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d7e534841444f57204841434b7e3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,www.unitus.mk.ua,sites/default/files/ctools/ams/cms/index/www/customer_center/customer-IDPP00C535/login.php,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
http,ekabel.hu,CN/en.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,anhduongjsc.com,includes/libraries/fancybox/lib/security/Update/myaccount/settings/,0,1,0,0,0,0,0,0,2,0,2,2,0,1,1,1
https,dhanushr24.github.io,clone-Netflix/SignIn.html,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1
http,pplastmart.com,att/citi,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
http,webdisk.granadoemurahara.com.br,cmd-login=7152cc9e332ccb53dfcafe2230b16749/,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,linktr.ee,PromoTitanS19/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,www.etc-meisai.sjqqi.cn,,0,0,0,0,0,1,2,0,0,0,1,1,0,1,1,1
https,apeswvap.finance,metamask/index.html,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,1
https,support.bscscan.com-0xd7605d9b3089a13e.yfin.us,xx0transactionspending/dappconnect/sync/tokenapprovalchecker.html,0,1,0,0,0,1,1,0,2,0,1,1,1,1,1,1
https,forms.gle,goeRPntL5TfeUmdZ6,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,ftx.cool,,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,1
http,raydium.onl,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,solitary-flower-7e0a.loginupdatemail.workers.dev,,0,2,0,0,0,1,2,0,0,0,2,0,0,1,1,1
http,site9552191.92.webydo.com,,0,0,0,0,0,0,2,0,2,0,2,2,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSfJpX-SXpeJnP_Q2fMfu0jY8oQOesRx9WBRqPLCYChw9LUUpA/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,axienfinity.claims,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,sites.google.com,view/audio-call-net/home,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,primecentral.jihanjiaopo6.shop,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,n-naoko-0319.github.io,replica-netflix.github.io,0,2,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,storage.googleapis.com,emailaccess324/gho/indexautoss.html?email=identitytheft@legalshield.com,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1
https,sites.google.com,view/salimkaso/,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1
https,61da8ae6.6u6566hrrthsh45.pages.dev,?srvr=t@yorku.ca,0,2,0,1,0,0,2,0,0,0,1,0,0,1,1,1
http,pcpcontacts.granadoemurahara.com.br,cmd-login=134abf4853017cd3dd3f5c48425d7dd6/?reff=MmQyYTI2ZGZkYWI1MzQ0Y2JlYjk5NjViYzRlZjY4OWU=,0,1,0,0,0,0,2,0,2,0,1,1,0,1,1,1
https,bit.ly,3AETm80,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,zpr.io,RAFby#%0%,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
https,mericarir.mdvdvfp.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,cutt.ly,yTV0uZv,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sites.google.com,view/serveur-communication-box/accueil,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,docusign-lnc.info,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,han.gl,FMjIu,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1
https,eurobankovnikredit.com,?fbclid=IwAR3cU_8PBlOSQw-Rwa7eVCrS5JPl6ZVZKou0QRf7vL9oqgE4H2cTmcXRDYk,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,fredsamasont.blogspot.com,?m=0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
http,production.odpasswordupdate-outlook365-microsoftpasswor0mpatient-pond-1e5c.pedrogonzalezmxamrocom.workers.dev,,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1
http,dyn.co,7AHndSW,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,cutt.ly,AYnUnSK,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,mibancocrece.com.co,login/index.php,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSfAnBOrkr2IvrhPsJdNvnB-jkTwKJbUub3WNSXb-mD7hAddsQ/viewform?usp=send_form,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,archlinebc.co.zm,aakl-ppalala/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,superpark-my.sharepoint.com,:x:/r/personal/adrian_ramos_superpark_com_hk/_layouts/15/WopiFrame.aspx?guestaccesstoken=voFjngnui%2fsLbamEOrLq62QlG8McDnpo1DIZU6I%2bc1M%3d&amp;docid=1_124bbb2f682ca4c7daba6cec6ee34dfb9&amp;wdFormId=%7BA85C8ABE%2D68BE%2D43DD%2D91F3%2DB397386186BE%7D&amp;action=formsubmit,0,1,1,0,0,1,0,0,2,0,1,2,0,1,1,1
http,mailupdattee29.web.app,mailserver.schloss-klinik.de-emailrecover=,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,protect-4d56vca.surge.sh,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,pacepublicschoolhld.com,pot.php,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,1
http,onecreator.info,#redacted@ntnu.no,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
https,www.m.mcaenir.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
http,broken-breeze-52ae.eosprivate101.workers.dev,[emailprotected]/,0,2,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,identifiez-vous598.yolasite.com,,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
http,xj45g.mjt.lu,lnk/AUcAABaodJYAAAAAAAAAAFJchHQAAAAArT8AAAAAABUniQBft4YM9TXQW6H3QSem6Nidl8k6CgAU8XY/2/ww3eEH7KBnZknjk-CoXKkg/aHR0cHM6Ly9iaXQubHkvMzZQRVRKag,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,naranja-users.auth0.com,login?state=g6Fo2SAwcWphTHdRMkdXN3dISU5oNDlCMjJuNEtRbW01Vk5YNaN0aWTZIE85RnBKbkQtMDUzM3NsNnJwVFFFOUJfSXF1QnF3RGtpo2NpZNkgNkMybGREeTJVaHRVTXRPS1pOM2ZRZVVKYlVCQXdSQTc&amp;client=6C2ldDy2UhtUMtOKZN3fQeUJbUBAwRA7&amp;protocol=oauth2&amp;redirect_uri=https:%2F%2Fquiero.naranja.com%2Fcallback&amp;audience=https:%2F%2Fnaranja.com%2Fnquiero%2Fapi&amp;scope=openid%20profile%20email%20read.quierobff%20write.quierobff&amp;response_type=code&amp;response_mode=query&amp;nonce=MVVPcWJpT255RFJwdUN%2BdzNxVHU1VEFONlRUSE15cll%2BNkVWUGJXUjZZbA%3D%3D&amp;code_challenge=wE34opRWY0briXQLBCETSKfdDJToPVer5_ECDQrx7Gc&amp;code_challenge_method=S256&amp;auth0Client=eyJuYW1lIjoiYXV0aDAtc3BhLWpzIiwidmVyc2lvbiI6IjEuOS4wIn0%3D,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1
https,belovedaroma.com,r/c8f2decd-f62e-45ad-b32c-74e315ee0754/98ccce79-a29a-4845-b19d-4a57cd4570a4/payment?token=eyJpdiI6ImNCQXYvZ2l2UzJSQ0ZKSFFBQlRqUmc9PSIsInZhbHVlIjoiU2Rwd3VibmJJTU5aRWpQYzlRVHpwRFBRN2l6Qis0a2tCcEFBOVBZZjFzND0iLCJtYWMiOiIwZGZmMmE3NTNjMjE3YmIwMTMzNTE0YWZkOWE2NzEwZTcxZDMxMjIwMmIyMTUzMDQzZGVmMDgyNjQxY2UxZTRjIiwidGFnIjoiIn0%3D&amp;_luuid=9dacd7c6-9eb4-43f4-aac9-83edcd097e54,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,www.etc-meisei.livetest.cn,,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSfLQDDwaufUKvHdOOP_BCcW51MnTc4SQHfwEJ_DR7zEMsByVw/viewform?usp=send_form,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSd7jGegqUdsJG7BLScQgfvdFtyVLNo6xREg6WJUXl0hNFBWTw/viewform?vc=0&amp;c=0&amp;w=1&amp;flr=0&amp;gxids=7628,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,dezhduzedze.blogspot.com,?m=0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
http,www.equalchances.org,net/page/myaccount/settings,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,jadaart.org,-/,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,lefsb.csb.app,google435c641894925aafff.html,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,stz-fmba.ru,wp-includes/certificates/enviar02.php?l=509398429,0,2,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,qevwisdfztymporlndsckabdil-dot-gl44393333333.rj.r.appspot.com,'''''''''''''''''''''''''''''''',0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,vk.com,away.php?to=https%3A%2F%2Fscriptshope.com%2Fwp-content%2Fbento.html&post=491077895_68&cc_key,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
https,secure-monitor.com,basic.php?k=58e4507759bd9e387a08d6d0674c3090b26dc157,0,1,0,0,0,1,0,0,2,0,1,2,0,1,1,1
https,top10songsnews.com,ggry/ourtime123/ourtime.php,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,cq76608.tmweb.ru,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,spk-tanverfahren.de,,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,bit.ly,3wb6m3I,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,w2.deraya.org,login-option.php?cmd=login_submit&amp;id=5da526fdfb996c5341c7924fb5e3d1f65da526fdfb996c5341c7924fb5e3d1f6&amp;session=5da526fdfb996c5341c7924fb5e3d1f65da526fdfb996c5341c7924fb5e3d1f6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,freg-nine.pt,newone/redirection.php,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,sites.google.com,view/rimekahsdjg/summary_page,0,2,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,engcamp.org,academy/site2/made%20in%20china/made-in-chin-new,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,broken-breeze-52ae.eosprivate101.workers.dev,[email protected],0,2,0,0,0,1,2,0,0,0,1,0,0,1,1,1
https,www.ny989.com,bgb.php,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,builmon.xyz,geo/se/eur/register/5/index_auth.php,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,cmciasi.ro,wp-img,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,l.wl.co,l?u=https,0,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1
https,unwritten.nhlkyl43917.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,actions.childfund.org,?Nu9G.f3wnsFlozn1wwS7g4xv4UlTtb8eN&https,0,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1
https,bit.ly,3HHwA3B?Facebook_Update,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,ighk.08o3okp2jp.workers.dev,,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1
https,theory.nano-platinum.net,,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
http,radhikamd.github.io,netflix/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,jyeue43rm95p.clickfunnels.com,optinog02ukm2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,adityaschooljabalpur.com,hun73rc0nf/1//?n=feuillas@cge-ol.fr,0,2,0,1,1,0,0,0,2,0,1,2,0,1,1,1
http,grab.zenstream.com,options/afuwa/arcor.htm,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,soude-masi.firebaseapp.com,,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1
